ID,Warehouse_vintage,Datayear,QCStatus,QCDate,Projname,Watershed,SARIS_PALIS_CAMIS,Waterbody,UNIQUE_ID,STAID_YR,DESCRIPTOR,MLTYP_NAME,MILEPT,nMILEPT,Latitude,Longitude,FSLOG,SURV_TYPE,OWMID,DATE,dDATE,TIME,dTIME,FLOWSTAT,DEPTH,nDEPTH,DEPTHSS,TEMP,nTEMP,TEMPSS,PH,nPH,PHSS,SPCOND,nSPCOND,SPCONDSS,TDS,nTDS,TDSSS,DO,nDO,DOSS,DOSAT,nDOSAT,DOSATSS,ResComm,datetime,year,month,day,day_of_year,season,is_summer,DO_critical,stress_combo,flow_flag,risk_score
109462,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239125,Beaver Brook,W1144,W1144,"[Beaver Street, Waltham (downstream of Clematis Brook confluence)]",River/Stream,1.561,1.561,42.38300416,-71.2078492,07-A512-03,River,72-1059,7/20/2007,2007-07-20,9:59:00 AM,09:59:00,Flowing,0.4,0.4,,21.0,21.0,,7.0,7.0,,738.0,738.0,c,472.0,472.0,c,3.9,3.9,,44,44.0,,,2007-07-20,2007.0,7.0,20.0,201.0,Summer,1,1,0,1,3
109463,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239125,Beaver Brook,W1144,W1144,"[Beaver Street, Waltham (downstream of Clematis Brook confluence)]",River/Stream,1.561,1.561,42.38300416,-71.2078492,07-A512-03,River,72-1060,7/23/2007,2007-07-23,10:02:03 AM,10:02:03,Flowing,0.1,0.1,,19.6,19.6,,7.1,7.1,,910.0,910.0,c,583.0,583.0,c,4.3,4.3,,47,47.0,,,2007-07-23,2007.0,7.0,23.0,204.0,Summer,1,1,0,1,3
109464,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239200,Stony Brook,W1157,W1157,"[railroad tracks near Sibley Road, Weston/Waltham]",River/Stream,0.084,0.084,42.36795531,-71.27033164,07-A512-04,River,72-1062,7/20/2007,2007-07-20,10:43:01 AM,10:43:01,Flowing,0.3,0.3,,20.2,20.2,,7.2,7.2,,590.0,590.0,,377.0,377.0,,8.1,8.1,,92,92.0,,,2007-07-20,2007.0,7.0,20.0,201.0,Summer,1,0,0,1,2
109465,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239200,Stony Brook,W1157,W1157,"[railroad tracks near Sibley Road, Weston/Waltham]",River/Stream,0.084,0.084,42.36795531,-71.27033164,07-A512-04,River,72-1063,7/23/2007,2007-07-23,10:40:03 AM,10:40:03,Flowing,0.4,0.4,,19.8,19.8,,7.3,7.3,,596.0,596.0,,382.0,382.0,,8.2,8.2,,91,91.0,,,2007-07-23,2007.0,7.0,23.0,204.0,Summer,1,0,0,1,2
109466,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239300,Seaverns Brook,W1590,W1590,"[approximately 1100 feet downstream from Park Road, Weston]",River/Stream,,,42.34154459,-71.26662505,07-A512-05,River,72-1065,7/20/2007,2007-07-20,11:13:01 AM,11:13:01,Flowing,0.2,0.2,,19.3,19.3,,7.8,7.8,,514.0,514.0,,329.0,329.0,,8.8,8.8,,98,98.0,,,2007-07-20,2007.0,7.0,20.0,201.0,Summer,1,0,0,1,2
109468,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W1139,W1139,"[south of Route 16 at the Mary Hunnewell Bridge crossing (footbridge west of Wales Street/Walnut Street), Newton/Wellesley]",River/Stream,17.413,17.413,42.32584268,-71.25439259,07-A512-06,River,72-1068,7/20/2007,2007-07-20,11:41:03 AM,11:41:03,Flowing,0.7,0.7,,24.4,24.4,,7.2,7.2,,484.0,484.0,,310.0,310.0,,4.5,4.5,,56,56.0,,,2007-07-20,2007.0,7.0,20.0,201.0,Summer,1,1,0,1,3
109470,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239325,Rosemary Brook,W1156,W1156,"[Barton Road, Wellesley]",River/Stream,0.097,0.097,42.31931329,-71.24624794,07-A512-07,River,72-1071,7/20/2007,2007-07-20,12:05:03 PM,12:05:03,Flowing,0.1,0.1,,22.4,22.4,,7.0,7.0,,623.0,623.0,,399.0,399.0,,5.5,5.5,,65,65.0,,,2007-07-20,2007.0,7.0,20.0,201.0,Summer,1,0,0,1,2
109472,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239500,Rock Meadow Brook,W0406,W0406,"[Summer Street, Westwood.]",River/Stream,1.147,1.147,42.24980728,-71.22270212,07-A512-08,River,72-1074,7/20/2007,2007-07-20,12:38:01 PM,12:38:01,Flowing,0.2,0.2,,23.6,23.6,,7.5,7.5,,528.0,528.0,,338.0,338.0,,7.6,7.6,,93,93.0,,,2007-07-20,2007.0,7.0,20.0,201.0,Summer,1,0,0,1,2
109473,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239500,Rock Meadow Brook,W0406,W0406,"[Summer Street, Westwood.]",River/Stream,1.147,1.147,42.24980728,-71.22270212,07-A512-08,River,72-1075,7/23/2007,2007-07-23,11:13:03 AM,11:13:03,Flowing,0.1,0.1,,20.6,20.6,,7.5,7.5,,533.0,533.0,,341.0,341.0,,8.2,8.2,,92,92.0,,,2007-07-23,2007.0,7.0,23.0,204.0,Summer,1,0,0,1,2
109474,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239525,Powissett Brook,W0407,W0407,"[Wilsondale Street, Dover (below impoundment).]",River/Stream,0.658,0.658,42.25123356,-71.23970713,07-A515-01,River,72-1077,7/23/2007,2007-07-23,11:36:37 AM,11:36:37,Flowing,0.0,0.0,i,21.7,21.7,,6.6,6.6,,74.0,74.0,,47.0,47.0,,4.5,4.5,,52,52.0,,,2007-07-23,2007.0,7.0,23.0,204.0,Summer,1,1,0,1,3
109475,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239525,Powissett Brook,W0407,W0407,"[Wilsondale Street, Dover (below impoundment).]",River/Stream,0.658,0.658,42.25123356,-71.23970713,07-A515-01,River,72-1078,7/25/2007,2007-07-25,9:31:00 AM,09:31:00,Flowing,0.0,0.0,i,22.9,22.9,u,6.4,6.4,,72.0,72.0,,46.0,46.0,,5.2,5.2,,61,61.0,,,2007-07-25,2007.0,7.0,25.0,206.0,Summer,1,0,0,1,2
109476,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W1141,W1141,"[approximately 500 feet downstream of Willow Street/South Street, Dover/Needham (approximately 1000 feet upstream of USGS Dover gage #01103500)]",River/Stream,28.916,28.916,42.25781415,-71.26256067,07-A515-02,River,72-1080,7/23/2007,2007-07-23,12:05:01 PM,12:05:01,Flowing,0.2,0.2,,24.0,24.0,,7.6,7.6,,440.0,440.0,,281.0,281.0,,7.8,7.8,,93,93.0,,,2007-07-23,2007.0,7.0,23.0,204.0,Summer,1,0,0,1,2
109477,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W1141,W1141,"[approximately 500 feet downstream of Willow Street/South Street, Dover/Needham (approximately 1000 feet upstream of USGS Dover gage #01103500)]",River/Stream,28.916,28.916,42.25781415,-71.26256067,07-A515-02,River,72-1081,7/25/2007,2007-07-25,10:11:00 AM,10:11:00,Flowing,0.3,0.3,,24.3,24.3,,7.6,7.6,,457.0,457.0,,292.0,292.0,,8.2,8.2,,98,98.0,,,2007-07-25,2007.0,7.0,25.0,206.0,Summer,1,0,0,1,2
109478,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239575,Trout Brook,W0408,W0408,"[Haven Street, Dover]",River/Stream,1,1.0,42.25417326,-71.29337351,07-A515-03,River,72-1083,7/23/2007,2007-07-23,12:36:03 PM,12:36:03,Flowing,0.1,0.1,,17.6,17.6,,6.7,6.7,,301.0,301.0,,193.0,193.0,,5.4,5.4,,56,56.0,,,2007-07-23,2007.0,7.0,23.0,204.0,Summer,1,0,0,1,2
109479,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239575,Trout Brook,W0408,W0408,"[Haven Street, Dover]",River/Stream,1,1.0,42.25417326,-71.29337351,07-A515-03,River,72-1084,7/25/2007,2007-07-25,10:39:00 AM,10:39:00,Flowing,0.3,0.3,,18.8,18.8,,6.6,6.6,,300.0,300.0,,192.0,192.0,,5.3,5.3,,58,58.0,,,2007-07-25,2007.0,7.0,25.0,206.0,Summer,1,0,0,1,2
109480,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239625,Fuller Brook,W0409,W0409,"[Dover Road, Wellesley]",River/Stream,0.302,0.302,42.28652324,-71.29384261,07-A515-04,River,72-1086,7/23/2007,2007-07-23,1:06:03 PM,13:06:03,Flowing,0.1,0.1,,18.1,18.1,,7.4,7.4,,556.0,556.0,,356.0,356.0,,8.0,8.0,,85,85.0,,,2007-07-23,2007.0,7.0,23.0,204.0,Summer,1,0,0,1,2
109481,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239625,Fuller Brook,W0409,W0409,"[Dover Road, Wellesley]",River/Stream,0.302,0.302,42.28652324,-71.29384261,07-A515-04,River,72-1087,7/25/2007,2007-07-25,12:07:30 PM,12:07:30,Flowing,0.2,0.2,,19.7,19.7,,7.4,7.4,,559.0,559.0,,358.0,358.0,,8.3,8.3,,92,92.0,,,2007-07-25,2007.0,7.0,25.0,206.0,Summer,1,0,0,1,2
109483,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W1138,W1138,"[approximately 1000 feet upstream of Davis Brook confluence, Natick (informal boat launch off Route 16)]",River/Stream,36.334,36.334,42.26439957,-71.32538186,07-A514-03,River,72-1090,7/25/2007,2007-07-25,11:07:30 AM,11:07:30,Flowing,0.4,0.4,,25.1,25.1,,7.8,7.8,,478.0,478.0,,306.0,306.0,,9.3,9.3,,114,114.0,,,2007-07-25,2007.0,7.0,25.0,206.0,Summer,1,0,0,1,2
109485,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239720,Unnamed Tributary,W1587,W1587,"[unnamed tributary to Charles River, South Street Natick]",River/Stream,,,42.25505525,-71.33009248,07-A514-04,River,72-1093,7/25/2007,2007-07-25,11:37:31 AM,11:37:31,Flowing,0.2,0.2,,19.9,19.9,,6.7,6.7,,327.0,327.0,,209.0,209.0,,6.4,6.4,,71,71.0,,,2007-07-25,2007.0,7.0,25.0,206.0,Summer,1,0,0,1,2
109487,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W1137,W1137,"[Route 27, Medfield/Sherborn]",River/Stream,41.805,41.805,42.21006156,-71.35172497,07-A514-05,River,72-1096,7/25/2007,2007-07-25,10:48:37 AM,10:48:37,Flowing,1.1,1.1,,23.5,23.5,,7.4,7.4,,503.0,503.0,,322.0,322.0,,7.3,7.3,,87,87.0,,,2007-07-25,2007.0,7.0,25.0,206.0,Summer,1,0,0,1,2
109488,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239660,Unnamed Tributary,W1582,W1582,"[unnamed tributary between Bogle Brook/Reeds Pond and Morses Pond, Wellesley (just upstream of culverting under parking lot)]",River/Stream,,,42.30510355,-71.3252761,07-A515-05,River,72-1098,7/23/2007,2007-07-23,1:31:33 PM,13:31:33,Flowing,0.1,0.1,,20.8,20.8,,7.5,7.5,,593.0,593.0,,379.0,379.0,,7.4,7.4,,84,84.0,,,2007-07-23,2007.0,7.0,23.0,204.0,Summer,1,0,0,1,2
109489,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239660,Unnamed Tributary,W1582,W1582,"[unnamed tributary between Bogle Brook/Reeds Pond and Morses Pond, Wellesley (just upstream of culverting under parking lot)]",River/Stream,,,42.30510355,-71.3252761,07-A515-05,River,72-1099,7/25/2007,2007-07-25,12:38:01 PM,12:38:01,Flowing,0.2,0.2,,22.0,22.0,,7.5,7.5,,596.0,596.0,,381.0,381.0,,7.8,7.8,,90,90.0,,,2007-07-25,2007.0,7.0,25.0,206.0,Summer,1,0,0,1,2
109496,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W0414,W0414,"[Walker Street, Medway (near USGS flow gaging station #01103280)  (upstream of Charles River Pollution Control District (MA0102598) discharge)]",River/Stream,54.677,54.677,42.14007115,-71.3896734,07-A518-02,River,72-1164,8/24/2007,2007-08-24,8:32:00 AM,08:32:00,Flowing,0.2,0.2,,19.7,19.7,,7.4,7.4,,761.0,761.0,c,487.0,487.0,c,8.4,8.4,,93,93.0,,,2007-08-24,2007.0,8.0,24.0,236.0,Summer,1,0,0,1,2
109497,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W0414,W0414,"[Walker Street, Medway (near USGS flow gaging station #01103280)  (upstream of Charles River Pollution Control District (MA0102598) discharge)]",River/Stream,54.677,54.677,42.14007115,-71.3896734,07-A518-02,River,72-1165,8/27/2007,2007-08-27,10:52:30 AM,10:52:30,Flowing,0.2,0.2,,23.0,23.0,,7.7,7.7,,739.0,739.0,c,473.0,473.0,c,8.8,8.8,,104,104.0,,,2007-08-27,2007.0,8.0,27.0,239.0,Summer,1,0,0,1,2
109498,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7240375,Godfrey Brook,W1585,W1585,"[Vernon Street, Milford]",River/Stream,,,42.13103033,-71.5155242,07-A518-03,River,72-1167,8/24/2007,2007-08-24,9:23:00 AM,09:23:00,Flowing,0.1,0.1,,19.1,19.1,,7.1,7.1,,330.0,330.0,,212.0,212.0,,7.4,7.4,,81,81.0,,,2007-08-24,2007.0,8.0,24.0,236.0,Summer,1,0,0,1,2
109499,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7240375,Godfrey Brook,W1585,W1585,"[Vernon Street, Milford]",River/Stream,,,42.13103033,-71.5155242,07-A518-03,River,72-1168,8/27/2007,2007-08-27,8:48:01 AM,08:48:01,Flowing,0.1,0.1,,19.6,19.6,,7.0,7.0,,727.0,727.0,c,466.0,466.0,c,7.0,7.0,,77,77.0,,,2007-08-27,2007.0,8.0,27.0,239.0,Summer,1,0,0,1,2
109500,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7240350,Beaver Brook,W1142,W1142,"[approximately 725 feet upstream of confluence with Charles River, Bellingham (upstream of footpath off Taunton Street)]",River/Stream,0.137,0.137,42.09620732,-71.47958751,07-A518-04,River,72-1170,8/24/2007,2007-08-24,9:48:30 AM,09:48:30,Flowing,0.1,0.1,,18.5,18.5,,6.9,6.9,,278.0,278.0,,178.0,178.0,,7.2,7.2,,78,78.0,,,2007-08-24,2007.0,8.0,24.0,236.0,Summer,1,0,0,1,2
109501,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7240350,Beaver Brook,W1142,W1142,"[approximately 725 feet upstream of confluence with Charles River, Bellingham (upstream of footpath off Taunton Street)]",River/Stream,0.137,0.137,42.09620732,-71.47958751,07-A518-04,River,72-1171,8/27/2007,2007-08-27,9:15:33 AM,09:15:33,Flowing,0.1,0.1,,18.6,18.6,,6.8,6.8,,274.0,274.0,,175.0,175.0,,6.9,6.9,,75,75.0,,,2007-08-27,2007.0,8.0,27.0,239.0,Summer,1,0,0,1,2
109502,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7240200,Mine Brook,W1588,W1588,"[West Central Street (Route 140), Franklin]",River/Stream,,,42.09047755,-71.43283604,07-A518-05,River,72-1173,8/24/2007,2007-08-24,10:17:01 AM,10:17:01,Flowing,0.2,0.2,,19.3,19.3,,7.2,7.2,,,,u,,,u,8.7,8.7,,95,95.0,,,2007-08-24,2007.0,8.0,24.0,236.0,Summer,1,0,0,1,2
109503,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7240200,Mine Brook,W1588,W1588,"[West Central Street (Route 140), Franklin]",River/Stream,,,42.09047755,-71.43283604,07-A518-05,River,72-1174,8/27/2007,2007-08-27,9:41:30 AM,09:41:30,Flowing,0.2,0.2,,20.7,20.7,,7.2,7.2,,933.0,933.0,c,597.0,597.0,c,8.4,8.4,,94,94.0,,,2007-08-27,2007.0,8.0,27.0,239.0,Summer,1,0,0,1,2
109504,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W1135,W1135,"[Maple Street, Bellingham]",River/Stream,60.515,60.515,42.11943443,-71.45344443,07-A518-06,River,72-1176,8/24/2007,2007-08-24,10:39:30 AM,10:39:30,Flowing,0.1,0.1,,21.2,21.2,,7.5,7.5,,765.0,765.0,c,490.0,490.0,c,8.4,8.4,,96,96.0,,,2007-08-24,2007.0,8.0,24.0,236.0,Summer,1,0,0,1,2
109505,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W1135,W1135,"[Maple Street, Bellingham]",River/Stream,60.515,60.515,42.11943443,-71.45344443,07-A518-06,River,72-1177,8/27/2007,2007-08-27,10:08:00 AM,10:08:00,Flowing,0.1,0.1,,23.0,23.0,,7.3,7.3,,758.0,758.0,"u, c",485.0,485.0,"u, c",7.2,7.2,,85,85.0,,,2007-08-27,2007.0,8.0,27.0,239.0,Summer,1,0,0,1,2
109506,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7240275,Hopping Brook,W1584,W1584,"[Hartford Avenue (Route 126), Bellingham]",River/Stream,,,42.13445842,-71.44602039,07-A518-07,River,72-1179,8/24/2007,2007-08-24,10:59:01 AM,10:59:01,Flowing,0.4,0.4,,17.3,17.3,,6.7,6.7,,493.0,493.0,u,315.0,315.0,u,6.1,6.1,,65,65.0,,,2007-08-24,2007.0,8.0,24.0,236.0,Summer,1,0,0,1,2
109507,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7240275,Hopping Brook,W1584,W1584,"[Hartford Avenue (Route 126), Bellingham]",River/Stream,,,42.13445842,-71.44602039,07-A518-07,River,72-1180,8/27/2007,2007-08-27,10:28:01 AM,10:28:01,Flowing,0.3,0.3,,19.2,19.2,u,6.7,6.7,,433.0,433.0,u,277.0,277.0,u,5.1,5.1,,56,56.0,,,2007-08-27,2007.0,8.0,27.0,239.0,Summer,1,0,0,1,2
109508,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7240200,Mine Brook,W1147,W1147,"[Pond Street, Franklin]",River/Stream,1.268,1.268,42.12453197,-71.43065489,07-A518-08,River,72-1182,8/24/2007,2007-08-24,11:37:31 AM,11:37:31,Flowing,0.3,0.3,,20.6,20.6,,6.6,6.6,,945.0,945.0,c,605.0,605.0,c,6.0,6.0,,68,68.0,,,2007-08-24,2007.0,8.0,24.0,236.0,Summer,1,0,0,1,2
109509,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7240200,Mine Brook,W1147,W1147,"[Pond Street, Franklin]",River/Stream,1.268,1.268,42.12453197,-71.43065489,07-A518-08,River,72-1183,8/27/2007,2007-08-27,8:32:03 AM,08:32:03,Flowing,0.2,0.2,,21.3,21.3,,6.5,6.5,,962.0,962.0,c,616.0,616.0,c,4.1,4.1,u,47,47.0,u,,2007-08-27,2007.0,8.0,27.0,239.0,Summer,1,1,0,1,3
109510,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7240175,Chicken Brook,W1583,W1583,"[approximately 400 feet downstream of Winthrop Street, Medway]",River/Stream,,,42.15140376,-71.42713966,07-A518-09,River,72-1185,8/24/2007,2007-08-24,12:03:01 PM,12:03:01,Flowing,0.2,0.2,,21.8,21.8,,7.3,7.3,,336.0,336.0,,215.0,215.0,,8.1,8.1,,93,93.0,,,2007-08-24,2007.0,8.0,24.0,236.0,Summer,1,0,0,1,2
109511,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7240175,Chicken Brook,W1583,W1583,"[approximately 400 feet downstream of Winthrop Street, Medway]",River/Stream,,,42.15140376,-71.42713966,07-A518-09,River,72-1186,8/27/2007,2007-08-27,9:00:00 AM,09:00:00,Flowing,0.2,0.2,,21.0,21.0,,7.1,7.1,,340.0,340.0,,218.0,218.0,,7.2,7.2,,82,82.0,,,2007-08-27,2007.0,8.0,27.0,239.0,Summer,1,0,0,1,2
109512,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W0414,W0414,"[Walker Street, Medway (near USGS flow gaging station #01103280)  (upstream of Charles River Pollution Control District (MA0102598) discharge)]",River/Stream,54.677,54.677,42.14007115,-71.3896734,07-A521-01,River,72-1188,8/27/2007,2007-08-27,10:59:30 AM,10:59:30,Flowing,0.2,0.2,,23.0,23.0,,7.7,7.7,,738.0,738.0,c,472.0,472.0,c,8.9,8.9,,105,105.0,,,2007-08-27,2007.0,8.0,27.0,239.0,Summer,1,0,0,1,2
109513,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W0414,W0414,"[Walker Street, Medway (near USGS flow gaging station #01103280)  (upstream of Charles River Pollution Control District (MA0102598) discharge)]",River/Stream,54.677,54.677,42.14007115,-71.3896734,07-A521-01,River,72-1189,8/29/2007,2007-08-29,9:01:01 AM,09:01:01,Flowing,0.2,0.2,,20.9,20.9,,7.4,7.4,,744.0,744.0,c,476.0,476.0,c,7.9,7.9,,90,90.0,,,2007-08-29,2007.0,8.0,29.0,241.0,Summer,1,0,0,1,2
109514,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W1136,W1136,"[Dean Street, Millis (downstream from the Charles River Pollution Control District (MA0102598) discharge)]",River/Stream,51.649,51.649,42.13828143,-71.35867289,07-A521-02,River,72-1191,8/27/2007,2007-08-27,11:31:04 AM,11:31:04,Flowing,0.3,0.3,,23.6,23.6,,7.8,7.8,,714.0,714.0,,457.0,457.0,,9.8,9.8,,117,117.0,,,2007-08-27,2007.0,8.0,27.0,239.0,Summer,1,0,0,1,2
109515,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239050,Charles River,W1136,W1136,"[Dean Street, Millis (downstream from the Charles River Pollution Control District (MA0102598) discharge)]",River/Stream,51.649,51.649,42.13828143,-71.35867289,07-A521-02,River,72-1192,8/29/2007,2007-08-29,9:21:33 AM,09:21:33,Flowing,0.3,0.3,,22.4,22.4,,7.6,7.6,,750.0,750.0,c,480.0,480.0,c,8.9,8.9,,103,103.0,,,2007-08-29,2007.0,8.0,29.0,241.0,Summer,1,0,0,1,2
109516,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239925,Stop River,W1150,W1150,"[Campbell Street, Norfolk (approximately 1/2 mile upstream of MCI Norfolk Walpole WWTF (MA0102253) discharge)]",River/Stream,4.904,4.904,42.12911182,-71.30503034,07-A521-03,River,72-1194,8/27/2007,2007-08-27,12:01:30 PM,12:01:30,Flowing,0.1,0.1,,23.9,23.9,,7.4,7.4,,353.0,353.0,,226.0,226.0,,7.6,7.6,,91,91.0,,,2007-08-27,2007.0,8.0,27.0,239.0,Summer,1,0,0,1,2
109517,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239925,Stop River,W1150,W1150,"[Campbell Street, Norfolk (approximately 1/2 mile upstream of MCI Norfolk Walpole WWTF (MA0102253) discharge)]",River/Stream,4.904,4.904,42.12911182,-71.30503034,07-A521-03,River,72-1195,8/29/2007,2007-08-29,9:47:30 AM,09:47:30,Flowing,0.1,0.1,,23.1,23.1,,8.0,8.0,,358.0,358.0,,229.0,229.0,,7.8,7.8,,92,92.0,,,2007-08-29,2007.0,8.0,29.0,241.0,Summer,1,0,0,1,2
109518,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2007,QC4,2013-07-29 10:27:16,Charles (2007),Charles,7239925,Stop River,W1151,W1151,"[Noon Hill Road, Medfield]",River/Stream,2.065,2.065,42.15866554,-71.30280984,07-A521-04,River,72-1197,8/27/2007,2007-08-27,12:29:00 PM,12:29:00,Flowing,0.2,0.2,,23.8,23.8,,7.1,7.1,,411.0,411.0,,263.0,263.0,,5.3,5.3,,63,63.0,,,2007-08-27,2007.0,8.0,27.0,239.0,Summer,1,0,0,1,2
